event_id,name,artist_ids,art_forms,genres,language,region,venue,style,mood_tags,festival,festivals,event_type,date,capacity,ticket_price,status,capacity_norm,ticket_price_norm
E0092,Live Dinesh Wijesinghe,['A0249'],['music'],['folk_music'],['sinhala'],northern,Waters Edge,['contemporary'],"['intellectual', 'spiritual', 'reflective']",Unknown,[],festival,2026-04-26 12:53:44.320780,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0093,Evening with Damith Kumara,['A0195'],['music'],['classical_sinhala'],['sinhala'],north_western,Galle Fort Gateway,['traditional'],['patriotic'],Unknown,[],workshop,2026-03-03 12:53:44.320797,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0094,Night of Shehan Senanayake,['A0165'],['music'],['fusion'],['sinhala'],central,Galle International Cricket Stadium,"['contemporary', 'fusion']",['devotional'],Unknown,[],ritual_ceremony,2026-04-23 12:53:44.320811,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0095,Evening with Arun Rajapaksa,['A0081'],['music'],['carnatic'],['tamil'],northern,Punchi Theatre (Borella),['contemporary'],"['spiritual', 'energetic', 'reflective']",Unknown,[],competition,2026-07-02 12:53:44.320825,100,1000,upcoming,0.02564102564102564,0.3333333333333333
E0096,Celebration of Mohideen Baig,['A0036'],['dance'],['bharatanatyam'],['tamil'],northern,Tower Hall Theatre,['contemporary'],"['celebratory', 'romantic', 'reflective']",Unknown,[],ritual_ceremony,2026-06-08 12:53:44.320838,50,1000,upcoming,0.0,0.3333333333333333
E0097,Night of Ganesh Herath,['A0482'],['crafts'],['contemporary'],['tamil'],north_central,Colombo Hilton Grand Ballroom,['contemporary'],['devotional'],Unknown,[],ritual_ceremony,2026-03-10 12:53:44.320852,1000,0,upcoming,0.48717948717948717,0.0
E0098,Night of Priya Sivarajah,['A0194'],['dance'],['fusion'],['sinhala'],sabaragamuwa,Harold Peiris Gallery,"['contemporary', 'fusion']","['intellectual', 'romantic']",Unknown,[],festival,2026-03-13 12:53:44.320865,200,0,upcoming,0.07692307692307693,0.0
E0099,Live Sachini Ranasinghe,"['A0209', 'A0003']","['dance', 'crafts']","['contemporary', 'fusion']","['sinhala', 'english']",northern,Temple Trees Grounds,"['contemporary', 'fusion']","['patriotic', 'reflective']",Unknown,[],concert,2026-02-16 12:53:44.320881,200,1500,upcoming,0.07692307692307693,0.5
E0100,Independence Day - Thisara Dissanayake,"['A0290', 'A0426']","['dance', 'visual_arts']","['traditional', 'contemporary']","['tamil', 'sinhala', 'english']",western,Independence Square,['contemporary'],"['energetic', 'intellectual', 'patriotic']",independence_day,['independence_day'],ritual_ceremony,2026-05-01 12:53:44.320899,500,1000,upcoming,0.23076923076923078,0.3333333333333333
E0101,Night of Ajith De Silva,"['A0073', 'A0454']","['visual_arts', 'literature']","['traditional', 'contemporary']",['sinhala'],north_western,Navarangahala (Borella),['contemporary'],"['spiritual', 'intellectual', 'celebratory']",Unknown,[],competition,2026-06-14 12:53:44.320937,500,2000,upcoming,0.23076923076923078,0.6666666666666666
E0102,Live Madhavi Gunasekara,['A0496'],['music'],"['classical_sinhala', 'baila']",['sinhala'],uva,Nelum Pokuna Theatre,['traditional'],"['celebratory', 'energetic']",Unknown,[],performance,2026-04-18 12:53:44.320951,50,1000,upcoming,0.0,0.3333333333333333
E0103,Peradeniya Arts Festival - Pandith Amaradeva,['A0035'],['music'],"['contemporary', 'fusion']","['sinhala', 'english']",western,Waters Edge,"['contemporary', 'fusion']","['patriotic', 'devotional', 'reflective']",peradeniya_arts_festival,['peradeniya_arts_festival'],concert,2026-04-30 12:53:44.320966,50,500,upcoming,0.0,0.16666666666666666
E0104,Live Vel Senanayake,"['A0357', 'A0360', 'A0118']","['visual_arts', 'drama', 'music']","['carnatic', 'contemporary', 'street_drama', 'nurti']","['tamil', 'sinhala', 'english']",northern,Kandy Lake Club,['contemporary'],"['reflective', 'intellectual', 'celebratory']",Unknown,[],exhibition,2026-06-03 12:53:44.320983,1000,3000,upcoming,0.48717948717948717,1.0
E0105,Celebration of Siva Jayasuriya,['A0230'],['visual_arts'],['contemporary'],['tamil'],north_central,Nelum Pokuna Theatre,['contemporary'],['reflective'],Unknown,[],festival,2026-02-10 12:53:44.320997,1000,1000,upcoming,0.48717948717948717,0.3333333333333333
E0106,Thai Pongal - Deepa De Silva,"['A0413', 'A0462']",['dance'],"['bharatanatyam', 'fusion']","['tamil', 'sinhala']",northern,Temple Trees Grounds,"['contemporary', 'fusion']","['intellectual', 'devotional', 'energetic']",thai_pongal,['thai_pongal'],workshop,2026-06-24 12:53:44.321013,100,0,upcoming,0.02564102564102564,0.0
E0107,Evening with Nirmala Ranasinghe,['A0053'],['dance'],['bharatanatyam'],['tamil'],northern,Punchi Theatre (Borella),['contemporary'],"['spiritual', 'devotional', 'romantic']",Unknown,[],ritual_ceremony,2026-05-20 12:53:44.321041,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0108,Celebration of Kamala Jayawardena,['A0391'],['literature'],"['traditional', 'contemporary']",['tamil'],uva,University of Peradeniya Open Air Theatre,['contemporary'],"['devotional', 'romantic']",Unknown,[],workshop,2026-05-04 12:53:44.321057,2000,1500,upcoming,1.0,0.5
E0109,Independence Day - Suresh Ekanayake,"['A0232', 'A0371']","['literature', 'music']","['carnatic', 'traditional', 'contemporary']","['tamil', 'english']",northern,Lumbini Theatre (Havelock Town),['contemporary'],"['spiritual', 'patriotic', 'energetic']",independence_day,['independence_day'],concert,2026-04-18 12:53:44.321075,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0110,Vesak - Thilini Fernando,"['A0314', 'A0471']","['drama', 'music']","['experimental', 'devotional_buddhist']",['sinhala'],north_western,Waters Edge,"['traditional', 'contemporary']","['spiritual', 'devotional', 'intellectual']",vesak,['vesak'],workshop,2026-04-14 12:53:44.321091,1000,0,upcoming,0.48717948717948717,0.0
E0111,Evening with Ragavan Kumara,"['A0201', 'A0382']","['drama', 'music']","['carnatic', 'experimental', 'classical_sinhala', 'nurti']","['tamil', 'sinhala']",northern,Sri Lanka Foundation Institute,"['traditional', 'contemporary']","['intellectual', 'patriotic', 'romantic']",Unknown,[],exhibition,2026-03-04 12:53:44.321106,100,3000,upcoming,0.02564102564102564,1.0
E0112,Thai Pongal - Mohideen Baig,"['A0036', 'A0002', 'A0426']","['dance', 'literature']","['bharatanatyam', 'contemporary']","['tamil', 'english']",northern,Temple Trees Grounds,['contemporary'],"['romantic', 'spiritual', 'celebratory']",thai_pongal,['thai_pongal'],concert,2026-06-05 12:53:44.321125,200,0,upcoming,0.07692307692307693,0.0
E0113,Live Angelo Liyanage,"['A0359', 'A0330', 'A0284']","['crafts', 'music']","['classical_sinhala', 'traditional', 'contemporary']","['sinhala', 'english']",northern,Nelum Pokuna Theatre,"['traditional', 'contemporary']","['romantic', 'spiritual', 'energetic']",Unknown,[],exhibition,2026-05-22 12:53:44.321142,100,0,upcoming,0.02564102564102564,0.0
E0114,Night of Sandani Jayasuriya,['A0273'],['literature'],['contemporary'],['english'],northern,Cinnamon Lakeside Ballroom,['contemporary'],"['intellectual', 'devotional', 'romantic']",Unknown,[],workshop,2026-04-26 12:53:44.321156,500,0,upcoming,0.23076923076923078,0.0
E0115,Celebration of Kasun Pathirana,['A0202'],['drama'],['kolam'],['sinhala'],southern,Nelum Pokuna Theatre,['traditional'],"['spiritual', 'intellectual', 'romantic']",Unknown,[],workshop,2026-04-24 12:53:44.321192,50,0,upcoming,0.0,0.0
E0116,Evening with Priya Gunasekara,['A0486'],['music'],['folk_music'],['sinhala'],western,Waters Edge,['contemporary'],['energetic'],Unknown,[],workshop,2026-06-08 12:53:44.321205,1000,1000,upcoming,0.48717948717948717,0.3333333333333333
E0117,Live Shehan Gunawardena,"['A0325', 'A0298']","['literature', 'visual_arts']",['traditional'],['sinhala'],uva,Waters Edge,['contemporary'],"['spiritual', 'patriotic', 'celebratory']",Unknown,[],festival,2026-04-20 12:53:44.321222,1000,500,upcoming,0.48717948717948717,0.16666666666666666
E0118,Live Lahiru Thiyagarajah,['A0459'],['music'],['fusion'],['sinhala'],sabaragamuwa,Paradise Road Gallery,"['contemporary', 'fusion']",['energetic'],Unknown,[],performance,2026-05-24 12:53:44.321235,50,0,upcoming,0.0,0.0
E0119,Peradeniya Arts Festival - Buddhika Dissanayake,"['A0233', 'A0408', 'A0239']","['dance', 'music']","['kandyan', 'contemporary', 'sabaragamuwa']","['sinhala', 'english']",central,Bishop's College Auditorium,"['traditional', 'contemporary']","['romantic', 'spiritual', 'intellectual']",peradeniya_arts_festival,['peradeniya_arts_festival'],ritual_ceremony,2026-04-07 12:53:44.321254,2000,500,upcoming,1.0,0.16666666666666666
E0120,Evening with Gayan Wickremasinghe,['A0464'],['dance'],['contemporary'],['english'],sabaragamuwa,Navarangahala (Borella),['contemporary'],['romantic'],Unknown,[],festival,2026-04-01 12:53:44.321267,100,0,upcoming,0.02564102564102564,0.0
E0121,Evening with Dilshan Dissanayake,['A0056'],['drama'],"['nadagam', 'nurti']",['sinhala'],western,Colombo Hilton Grand Ballroom,['contemporary'],"['spiritual', 'patriotic', 'reflective']",Unknown,[],workshop,2026-03-09 12:53:44.321282,1000,3000,upcoming,0.48717948717948717,1.0
E0122,Esala Perahera - Randhir,"['A0018', 'A0142']","['dance', 'literature']","['kandyan', 'contemporary', 'traditional']","['tamil', 'sinhala']",central,Sri Lanka Foundation Institute,"['traditional', 'contemporary']","['celebratory', 'patriotic', 'intellectual']",esala_perahera,['esala_perahera'],concert,2026-04-19 12:53:44.321298,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0123,Celebration of Ayesha Kumar,['A0497'],['crafts'],['traditional'],['sinhala'],western,Sugathadasa Indoor Stadium,['contemporary'],"['devotional', 'energetic']",Unknown,[],exhibition,2026-07-11 12:53:44.321312,500,1500,upcoming,0.23076923076923078,0.5
E0124,Evening with Amila Herath,['A0119'],['music'],['fusion'],['sinhala'],north_central,Waters Edge,"['contemporary', 'fusion']","['intellectual', 'energetic', 'romantic']",Unknown,[],exhibition,2026-07-29 12:53:44.321325,1000,3000,upcoming,0.48717948717948717,1.0
E0125,Live Mohan Fernando,"['A0473', 'A0175', 'A0191']","['dance', 'crafts', 'visual_arts']","['fusion', 'traditional', 'contemporary', 'folk']","['tamil', 'sinhala']",uva,Kandy Lake Club,"['fusion', 'contemporary']","['romantic', 'intellectual', 'patriotic']",Unknown,[],performance,2026-03-09 12:53:44.321343,500,3000,upcoming,0.23076923076923078,1.0
E0126,Night of Lasith Fernando,"['A0372', 'A0119']","['dance', 'music']","['low_country', 'fusion']",['sinhala'],southern,Maharagama Youth Centre,"['contemporary', 'traditional', 'fusion']","['romantic', 'spiritual', 'energetic']",Unknown,[],performance,2026-02-10 12:53:44.321359,50,1000,upcoming,0.0,0.3333333333333333
E0127,Evening with Thilini Rajapaksa,['A0206'],['visual_arts'],"['traditional', 'contemporary']",['sinhala'],sabaragamuwa,Sugathadasa Indoor Stadium,['contemporary'],"['spiritual', 'reflective']",Unknown,[],performance,2026-05-19 12:53:44.321373,2000,0,upcoming,1.0,0.0
E0128,Independence Day - Buddhika Dissanayake,"['A0233', 'A0120']","['dance', 'visual_arts']","['kandyan', 'contemporary']","['sinhala', 'english']",central,Galle Face Green,"['traditional', 'contemporary']","['intellectual', 'patriotic', 'devotional']",independence_day,['independence_day'],workshop,2026-04-28 12:53:44.321389,500,1000,upcoming,0.23076923076923078,0.3333333333333333
E0129,Evening with Amila De Silva,"['A0139', 'A0259', 'A0253']","['drama', 'music']","['experimental', 'fusion', 'contemporary', 'nurti']","['tamil', 'sinhala']",north_central,University of Peradeniya Open Air Theatre,"['fusion', 'contemporary']","['spiritual', 'patriotic', 'energetic']",Unknown,[],performance,2026-07-03 12:53:44.321424,200,2000,upcoming,0.07692307692307693,0.6666666666666666
E0130,Evening with Madhavi Gunasekara,"['A0496', 'A0338']","['literature', 'music']","['classical_sinhala', 'traditional', 'contemporary', 'baila']","['sinhala', 'english']",uva,Tower Hall Theatre,"['traditional', 'contemporary']","['celebratory', 'devotional', 'energetic']",Unknown,[],ritual_ceremony,2026-07-19 12:53:44.321439,100,1500,upcoming,0.02564102564102564,0.5
E0131,Night of Kasun De Silva,['A0339'],['crafts'],['traditional'],['sinhala'],western,Gangaramaya Temple Grounds,['contemporary'],['energetic'],Unknown,[],exhibition,2026-03-02 12:53:44.321453,100,1000,upcoming,0.02564102564102564,0.3333333333333333
E0132,Celebration of Damith Rajapaksa,"['A0458', 'A0391']",['literature'],"['traditional', 'contemporary']","['tamil', 'sinhala']",central,Kelaniya Raja Maha Vihara,['contemporary'],"['spiritual', 'patriotic', 'devotional']",Unknown,[],festival,2026-02-18 12:53:44.321469,500,0,upcoming,0.23076923076923078,0.0
E0133,Night of Nadeesha Samaraweera,['A0328'],['music'],['devotional_buddhist'],['sinhala'],north_central,Galle Face Green,['traditional'],"['spiritual', 'devotional']",Unknown,[],workshop,2026-05-02 12:53:44.321492,500,2000,upcoming,0.23076923076923078,0.6666666666666666
E0134,Evening with Hiruni Ranasinghe,['A0367'],['drama'],['nadagam'],['sinhala'],central,Independence Square,['contemporary'],"['celebratory', 'patriotic', 'devotional']",Unknown,[],workshop,2026-03-16 12:53:44.321506,200,0,upcoming,0.07692307692307693,0.0
E0135,Celebration of Vijay Wijesinghe,"['A0300', 'A0285']","['dance', 'visual_arts']","['kandyan', 'contemporary']","['tamil', 'sinhala']",north_western,Sri Lanka Foundation Institute,"['traditional', 'contemporary']","['intellectual', 'patriotic', 'energetic']",Unknown,[],performance,2026-05-15 12:53:44.321521,200,1500,upcoming,0.07692307692307693,0.5
E0136,Live Malsha Pathirana,['A0419'],['music'],['classical_sinhala'],['sinhala'],north_central,Mount Lavinia Hotel Ballroom,['traditional'],"['patriotic', 'energetic', 'romantic']",Unknown,[],festival,2026-07-12 12:53:44.321534,500,0,upcoming,0.23076923076923078,0.0
E0137,Night of Kasun De Silva,"['A0339', 'A0321', 'A0330']","['crafts', 'music']","['classical_sinhala', 'traditional', 'contemporary']","['sinhala', 'english']",western,Royal College Main Hall,"['traditional', 'contemporary']","['spiritual', 'energetic', 'romantic']",Unknown,[],exhibition,2026-06-14 12:53:44.321551,50,500,upcoming,0.0,0.16666666666666666
E0138,Evening with Nadeesha Fernando,['A0067'],['visual_arts'],['traditional'],['sinhala'],eastern,Kelaniya Raja Maha Vihara,['contemporary'],"['devotional', 'reflective']",Unknown,[],competition,2026-03-07 12:53:44.321565,2000,2000,upcoming,1.0,0.6666666666666666
E0139,Live Amila Liyanage,['A0382'],['drama'],"['experimental', 'nurti']",['sinhala'],north_western,Mount Lavinia Hotel Ballroom,['contemporary'],"['intellectual', 'patriotic']",Unknown,[],performance,2026-05-13 12:53:44.321578,200,500,upcoming,0.07692307692307693,0.16666666666666666
E0140,Live Amila Amarasinghe,['A0318'],['music'],['classical_sinhala'],['sinhala'],central,Jaffna Public Library Hall,['traditional'],"['spiritual', 'devotional', 'romantic']",Unknown,[],workshop,2026-02-23 12:53:44.321592,50,0,upcoming,0.0,0.0
E0141,Evening with Dilini Gunasekara,"['A0407', 'A0419']",['music'],['classical_sinhala'],['sinhala'],uva,Independence Square,['traditional'],"['patriotic', 'energetic', 'romantic']",Unknown,[],competition,2026-02-24 12:53:44.321608,50,1000,upcoming,0.0,0.3333333333333333
E0142,Thai Pongal - Mohideen Baig,['A0036'],['dance'],['bharatanatyam'],['tamil'],northern,Mount Lavinia Hotel Ballroom,['contemporary'],"['celebratory', 'romantic', 'reflective']",thai_pongal,['thai_pongal'],workshop,2026-04-15 12:53:44.321622,2000,1000,upcoming,1.0,0.3333333333333333
E0143,Night of Nishani Pathirana,"['A0041', 'A0071']","['drama', 'visual_arts']","['traditional', 'nurti']",['sinhala'],western,Gangaramaya Temple Grounds,['contemporary'],"['intellectual', 'patriotic', 'celebratory']",Unknown,[],ritual_ceremony,2026-04-10 12:53:44.321637,50,0,upcoming,0.0,0.0
E0144,Live Buddhika Rajapaksa,"['A0098', 'A0271']","['drama', 'music']","['carnatic', 'experimental']","['tamil', 'sinhala']",sabaragamuwa,Navarangahala (Borella),['contemporary'],"['romantic', 'spiritual', 'intellectual']",Unknown,[],competition,2026-05-17 12:53:44.321653,1000,2000,upcoming,0.48717948717948717,0.6666666666666666
E0145,Night of Nuwan Mendis,"['A0351', 'A0486']","['drama', 'music']","['sokari', 'folk_music']",['sinhala'],eastern,Galle International Cricket Stadium,['contemporary'],"['spiritual', 'patriotic', 'energetic']",Unknown,[],ritual_ceremony,2026-05-24 12:53:44.321668,500,500,upcoming,0.23076923076923078,0.16666666666666666
E0146,Live Ayesha Liyanage,"['A0111', 'A0037']","['drama', 'visual_arts']","['street_drama', 'traditional', 'contemporary', 'nadagam']","['tamil', 'sinhala']",north_central,BMICH (Bandaranaike Memorial International Conference Hall),['contemporary'],"['romantic', 'spiritual', 'energetic']",Unknown,[],exhibition,2026-07-30 12:53:44.321684,200,2000,upcoming,0.07692307692307693,0.6666666666666666
E0147,Independence Day - Shehan Rathnayake,['A0455'],['drama'],['contemporary'],['english'],northern,Colombo University Arts Theatre,['contemporary'],"['intellectual', 'devotional', 'romantic']",independence_day,['independence_day'],competition,2026-05-13 12:53:44.321699,200,1000,upcoming,0.07692307692307693,0.3333333333333333
E0148,Night of Isuru Samaraweera,['A0310'],['music'],['baila'],['sinhala'],uva,Viharamahadevi Park Open Air Theatre,['contemporary'],"['celebratory', 'energetic']",Unknown,[],performance,2026-02-28 12:53:44.321713,1000,2000,upcoming,0.48717948717948717,0.6666666666666666
E0149,Peradeniya Arts Festival - Rookantha Gunathilaka,"['A0010', 'A0210']","['crafts', 'music']","['elle', 'devotional_hindu', 'contemporary']","['tamil', 'english']",western,Anuradhapura Cultural Centre,['contemporary'],"['celebratory', 'spiritual', 'devotional']",peradeniya_arts_festival,['peradeniya_arts_festival'],ritual_ceremony,2026-04-24 12:53:44.321729,50,500,upcoming,0.0,0.16666666666666666
E0150,Night of Senthil Pathirana,['A0326'],['music'],['carnatic'],['tamil'],northern,Harold Peiris Gallery,['contemporary'],['reflective'],Unknown,[],competition,2026-04-08 12:53:44.321743,50,500,upcoming,0.0,0.16666666666666666
